id,age,job,marital,education,balance,housing,contact,day,duration,pdays,poutcome
1794,39,admin.,divorced,secondary,399,yes,cellular,2015/2/22,133,-1,unknown
1795,56,admin.,divorced,secondary,-435,yes,unknown,2015/2/23,185,-1,unknown
1796,35,admin.,single,secondary,2830,no,unknown,2015/2/24,22,-1,unknown
1797,34,management,married,secondary,15,no,cellular,2015/2/25,184,-1,unknown
1798,31,technician,single,secondary,125,no,cellular,2015/2/26,78,-1,unknown
1799,38,technician,married,tertiary,45,no,cellular,2015/1/28,125,-1,unknown
1800,41,technician,married,tertiary,13,no,unknown,2015/1/29,189,-1,unknown
1801,44,entrepreneur,married,tertiary,0,yes,unknown,2015/1/30,300,-1,unknown
1802,49,blue-collar,married,secondary,579,yes,unknown,2015/1/31,396,-1,unknown
1803,30,services,single,secondary,432,yes,unknown,2015/2/1,340,-1,unknown
1804,31,services,single,secondary,1987,yes,telephone,2015/2/2,55,-1,unknown
1805,34,management,married,secondary,857,yes,cellular,2015/2/3,238,-1,unknown
1806,70,retired,married,tertiary,15834,no,cellular,2015/2/4,172,186,failure
1807,45,management,married,tertiary,3370,no,unknown,2015/2/5,36,-1,unknown
1808,31,management,married,tertiary,6290,no,cellular,2015/2/6,303,-1,unknown
1809,57,admin.,married,secondary,808,no,cellular,2015/2/7,417,-1,unknown
1810,40,services,married,unknown,4075,yes,unknown,2015/2/8,162,-1,unknown
1811,28,blue-collar,married,secondary,373,yes,cellular,2015/2/9,10,344,failure
1812,44,admin.,single,secondary,-101,yes,cellular,2015/2/10,99,-1,unknown
1813,49,services,divorced,secondary,3250,no,unknown,2015/2/11,32,-1,unknown
1814,46,management,married,tertiary,1375,yes,cellular,2015/2/12,308,-1,unknown
1815,34,management,married,tertiary,180,no,cellular,2015/2/13,298,-1,unknown
1816,58,technician,married,secondary,175,no,cellular,2015/2/14,92,-1,unknown
1817,52,services,married,secondary,381,no,cellular,2015/2/15,288,-1,unknown
1818,27,blue-collar,married,secondary,2171,yes,cellular,2015/2/16,130,323,other
1819,48,technician,married,secondary,340,yes,cellular,2015/2/17,255,-1,unknown
1820,33,technician,divorced,secondary,10,yes,cellular,2015/2/18,167,-1,unknown
1821,46,admin.,married,secondary,4958,yes,cellular,2015/2/19,64,150,other
1822,51,housemaid,married,unknown,21244,no,cellular,2015/2/20,166,-1,unknown
1823,31,management,married,tertiary,156,no,cellular,2015/2/21,657,-1,unknown
1824,35,technician,divorced,secondary,473,yes,unknown,2015/2/22,434,-1,unknown
1825,37,admin.,single,secondary,781,no,cellular,2015/2/23,75,-1,unknown
1826,60,entrepreneur,married,primary,0,no,telephone,2015/2/24,40,-1,unknown
1827,40,technician,married,secondary,1819,no,cellular,2015/2/25,398,-1,unknown
1828,50,management,married,tertiary,4374,yes,cellular,2015/2/26,163,113,failure
1829,34,entrepreneur,married,secondary,456,yes,cellular,2015/1/30,137,-1,unknown
1830,32,technician,married,secondary,253,yes,unknown,2015/1/31,257,-1,unknown
1831,36,services,single,secondary,774,yes,cellular,2015/2/1,231,259,failure
1832,32,admin.,single,tertiary,-59,no,unknown,2015/2/2,192,-1,unknown
1833,40,services,divorced,secondary,-81,no,cellular,2015/2/3,186,-1,unknown
1834,37,blue-collar,married,primary,0,yes,cellular,2015/2/4,226,363,other
1835,57,management,married,tertiary,0,yes,cellular,2015/2/5,67,-1,unknown
1836,46,management,married,tertiary,-3,no,cellular,2015/2/6,205,-1,unknown
1837,31,blue-collar,single,primary,2488,yes,cellular,2015/2/7,14,-1,unknown
1838,39,technician,divorced,tertiary,3,no,cellular,2015/2/8,488,-1,unknown
1839,35,management,married,secondary,839,yes,unknown,2015/2/9,50,-1,unknown
1840,32,blue-collar,married,primary,103,no,cellular,2015/2/10,312,-1,unknown
1841,44,technician,divorced,secondary,316,yes,cellular,2015/2/11,163,-1,unknown
1842,41,technician,single,secondary,1680,yes,unknown,2015/2/12,76,-1,unknown
1843,59,retired,divorced,primary,7179,no,cellular,2015/2/13,150,-1,unknown
1844,39,services,married,secondary,247,yes,cellular,2015/2/14,244,-1,unknown
1845,54,management,married,tertiary,8295,no,cellular,2015/2/15,207,-1,unknown
1846,27,services,single,secondary,261,yes,cellular,2015/2/16,113,-1,unknown
1847,51,self-employed,married,secondary,95,yes,cellular,2015/2/17,1309,-1,unknown
1848,33,technician,single,secondary,291,no,cellular,2015/2/18,72,-1,unknown
1849,38,blue-collar,married,primary,2240,yes,cellular,2015/2/19,551,183,failure
1850,52,entrepreneur,married,tertiary,0,no,unknown,2015/2/20,163,-1,unknown
1851,54,management,divorced,tertiary,1295,yes,cellular,2015/2/21,179,-1,unknown
1852,33,blue-collar,married,primary,324,yes,cellular,2015/2/22,217,-1,unknown
1853,50,technician,married,secondary,669,yes,unknown,2015/2/23,88,-1,unknown
1854,39,blue-collar,single,secondary,4143,yes,unknown,2015/2/24,21,-1,unknown
1855,34,management,single,tertiary,2646,no,cellular,2015/2/25,142,-1,unknown
1856,41,technician,single,secondary,618,no,cellular,2015/2/26,1056,-1,unknown
1857,48,management,divorced,tertiary,541,yes,cellular,2015/2/27,72,363,other
1858,38,services,married,secondary,434,yes,unknown,2015/2/28,411,-1,unknown
1859,34,blue-collar,married,secondary,622,yes,unknown,2015/3/1,145,-1,unknown
1860,32,blue-collar,married,secondary,0,yes,cellular,2015/3/2,80,-1,unknown
1861,48,management,married,secondary,99,yes,unknown,2015/3/3,344,-1,unknown
1862,28,services,single,secondary,290,yes,cellular,2015/3/4,128,-1,unknown
1863,47,blue-collar,married,secondary,1230,yes,cellular,2015/3/5,412,169,success
1864,32,admin.,single,secondary,45,yes,cellular,2015/3/6,908,344,other
1865,32,admin.,married,secondary,923,yes,cellular,2015/3/7,819,-1,unknown
1866,38,management,married,tertiary,950,no,cellular,2015/3/8,210,-1,unknown
1867,86,retired,married,secondary,1503,no,telephone,2015/3/9,165,101,other
1868,47,technician,married,secondary,65,no,cellular,2015/3/10,118,-1,unknown
1869,42,management,married,primary,-679,yes,cellular,2015/3/11,159,343,failure
1870,44,management,married,tertiary,773,no,cellular,2015/3/12,618,-1,unknown
1871,25,student,single,unknown,10788,no,cellular,2015/3/13,102,210,other
1872,34,services,divorced,secondary,991,yes,cellular,2015/3/14,89,344,failure
1873,34,admin.,married,secondary,247,no,cellular,2015/3/15,401,-1,unknown
1874,53,blue-collar,married,primary,4143,no,cellular,2015/1/30,200,-1,unknown
1875,42,blue-collar,married,unknown,-406,yes,cellular,2015/1/31,152,-1,unknown
1876,30,blue-collar,single,secondary,180,no,cellular,2015/2/1,203,183,failure
1877,26,blue-collar,single,primary,-887,yes,cellular,2015/2/2,827,-1,unknown
1878,40,services,married,secondary,4157,yes,unknown,2015/2/3,735,-1,unknown
1879,34,technician,single,secondary,1386,yes,unknown,2015/2/4,185,-1,unknown
1880,34,services,married,secondary,2211,no,unknown,2015/2/5,149,-1,unknown
1881,40,management,married,tertiary,-495,no,cellular,2015/2/6,303,-1,unknown
1882,36,management,married,tertiary,27359,yes,unknown,2015/2/7,71,-1,unknown
1883,34,technician,single,secondary,440,yes,cellular,2015/2/8,445,345,failure
1884,32,blue-collar,single,secondary,135,yes,cellular,2015/2/9,232,-1,unknown
1885,39,technician,married,secondary,-735,yes,cellular,2015/2/10,144,248,failure
1886,36,technician,married,tertiary,60,no,cellular,2015/2/11,209,-1,unknown
1887,39,technician,divorced,secondary,902,yes,cellular,2015/2/12,691,180,failure
1888,33,management,married,unknown,18347,yes,unknown,2015/2/13,415,-1,unknown
1889,34,blue-collar,single,secondary,-72,yes,cellular,2015/2/14,273,-1,unknown
1890,42,management,married,tertiary,1205,no,telephone,2015/2/15,376,-1,unknown
1891,46,technician,married,secondary,499,yes,cellular,2015/2/16,37,-1,unknown
1892,32,management,single,tertiary,656,yes,cellular,2015/2/17,148,-1,unknown
1893,27,services,married,secondary,100,no,cellular,2015/2/18,57,-1,unknown
1894,35,technician,divorced,secondary,69,yes,unknown,2015/1/30,461,-1,unknown
1895,53,technician,married,unknown,619,no,unknown,2015/1/31,198,-1,unknown
1896,29,services,single,secondary,192,no,cellular,2015/2/1,327,-1,unknown
1897,35,management,single,tertiary,0,no,cellular,2015/2/2,669,-1,unknown
1898,49,management,married,tertiary,87,no,cellular,2015/2/3,165,-1,unknown
1899,58,management,married,tertiary,3228,no,cellular,2015/2/4,58,-1,unknown
1900,40,management,single,tertiary,1361,no,cellular,2015/2/5,1473,-1,unknown
1901,19,student,single,unknown,0,no,cellular,2015/2/6,123,-1,unknown
1902,30,student,single,tertiary,34,yes,unknown,2015/2/7,289,-1,unknown
1903,34,technician,single,secondary,318,no,cellular,2015/2/8,239,-1,unknown
1904,60,retired,married,secondary,197,no,cellular,2015/2/9,1386,-1,unknown
1905,28,student,single,tertiary,0,no,cellular,2015/2/10,294,105,other
1906,46,management,married,tertiary,273,yes,cellular,2015/2/11,910,184,success
1907,49,blue-collar,divorced,primary,15,yes,unknown,2015/2/12,550,-1,unknown
1908,59,management,divorced,tertiary,7813,yes,cellular,2015/2/13,75,-1,unknown
1909,44,technician,single,secondary,-27,yes,unknown,2015/2/14,100,-1,unknown
1910,33,technician,married,tertiary,75,no,cellular,2015/2/15,204,-1,unknown
1911,54,retired,married,secondary,1139,yes,cellular,2015/2/16,155,177,failure
1912,26,blue-collar,married,secondary,115,yes,unknown,2015/2/17,46,-1,unknown
1913,54,blue-collar,married,secondary,0,no,telephone,2015/2/18,1366,150,failure
1914,48,housemaid,married,primary,7195,no,cellular,2015/2/19,609,-1,unknown
1915,30,services,single,tertiary,-477,no,cellular,2015/2/20,1532,-1,unknown
1916,29,management,single,tertiary,1026,no,cellular,2015/2/21,226,92,other
1917,51,entrepreneur,married,tertiary,3921,yes,cellular,2015/2/22,168,-1,unknown
1918,53,unemployed,married,primary,980,yes,cellular,2015/2/23,352,-1,unknown
1919,43,blue-collar,married,secondary,-179,yes,cellular,2015/2/24,335,-1,unknown
1920,34,admin.,married,tertiary,2552,yes,cellular,2015/2/25,74,-1,unknown
1921,40,entrepreneur,married,tertiary,1729,yes,cellular,2015/2/26,85,-1,unknown
1922,43,technician,married,secondary,434,yes,unknown,2015/1/30,117,-1,unknown
1923,33,admin.,single,secondary,-300,yes,cellular,2015/1/31,184,-1,unknown
1924,66,retired,married,secondary,4785,no,cellular,2015/2/1,72,-1,unknown
1925,44,technician,divorced,secondary,-329,yes,unknown,2015/2/2,171,-1,unknown
1926,33,services,married,secondary,0,yes,telephone,2015/2/3,44,-1,unknown
1927,31,technician,single,secondary,391,no,cellular,2015/2/4,336,-1,unknown
1928,71,retired,married,primary,4657,no,cellular,2015/2/5,93,-1,unknown
1929,22,student,single,primary,3472,no,cellular,2015/2/6,332,183,failure
1930,46,unemployed,single,tertiary,705,no,cellular,2015/2/7,398,-1,unknown
1931,32,services,married,secondary,255,yes,unknown,2015/2/8,86,-1,unknown
1932,45,blue-collar,married,secondary,4365,no,cellular,2015/2/9,45,-1,unknown
1933,32,management,married,secondary,350,yes,unknown,2015/2/10,110,-1,unknown
1934,49,blue-collar,married,primary,474,yes,telephone,2015/2/11,152,221,failure
1935,27,technician,single,secondary,489,yes,cellular,2015/2/12,356,-1,unknown
1936,46,entrepreneur,married,secondary,757,no,unknown,2015/2/13,382,-1,unknown
1937,37,management,single,tertiary,695,no,cellular,2015/2/14,233,-1,unknown
1938,30,unemployed,single,secondary,-770,yes,unknown,2015/2/15,87,-1,unknown
1939,44,self-employed,divorced,secondary,80,yes,unknown,2015/2/16,387,-1,unknown
1940,45,technician,married,secondary,315,yes,cellular,2015/2/17,103,-1,unknown
1941,27,student,single,secondary,213,no,cellular,2015/2/18,378,-1,unknown
1942,57,housemaid,married,primary,0,no,unknown,2015/2/19,257,-1,unknown
1943,66,management,married,tertiary,2169,no,cellular,2015/2/20,282,-1,unknown
1944,40,admin.,divorced,secondary,212,no,unknown,2015/2/21,176,-1,unknown
1945,48,blue-collar,married,secondary,333,yes,cellular,2015/2/22,24,-1,unknown
1946,33,blue-collar,single,secondary,4404,yes,cellular,2015/2/23,766,-1,unknown
1947,42,services,divorced,secondary,257,yes,cellular,2015/2/24,955,-1,unknown
1948,47,unemployed,married,secondary,3188,yes,cellular,2015/2/25,426,-1,unknown
1949,27,technician,single,tertiary,3083,yes,unknown,2015/2/26,244,-1,unknown
1950,78,retired,married,tertiary,226,no,telephone,2015/2/27,136,-1,unknown
1951,50,services,married,primary,1260,no,cellular,2015/2/28,172,-1,unknown
1952,46,entrepreneur,single,tertiary,1410,yes,cellular,2015/3/1,93,189,failure
1953,41,admin.,divorced,secondary,6046,yes,telephone,2015/3/2,300,182,success
1954,36,admin.,single,tertiary,980,no,cellular,2015/3/3,118,104,failure
1955,49,retired,married,primary,-37,no,unknown,2015/3/4,191,-1,unknown
1956,46,management,divorced,tertiary,-154,yes,unknown,2015/3/5,107,-1,unknown
1957,77,retired,married,primary,680,no,telephone,2015/3/6,513,89,failure
1958,30,technician,single,tertiary,799,yes,unknown,2015/3/7,91,-1,unknown
1959,43,management,single,secondary,-1164,yes,cellular,2015/3/8,76,-1,unknown
1960,44,blue-collar,married,secondary,2523,yes,unknown,2015/3/9,1236,-1,unknown
1961,40,blue-collar,married,primary,98,yes,unknown,2015/3/10,193,-1,unknown
1962,38,blue-collar,married,primary,3419,yes,unknown,2015/3/11,324,-1,unknown
1963,25,unemployed,single,tertiary,343,no,cellular,2015/3/12,377,-1,unknown
1964,49,management,married,tertiary,852,yes,cellular,2015/3/13,408,-1,unknown
1965,33,blue-collar,married,primary,50,yes,cellular,2015/3/14,246,-1,unknown
1966,40,management,single,tertiary,0,no,cellular,2015/3/15,58,-1,unknown
1967,44,blue-collar,married,primary,10,yes,cellular,2015/1/30,196,-1,unknown
1968,32,blue-collar,married,secondary,950,yes,cellular,2015/1/31,219,-1,unknown
1969,52,management,married,tertiary,0,yes,cellular,2015/2/1,197,-1,unknown
1970,35,management,married,tertiary,175,yes,cellular,2015/2/2,257,-1,unknown
1971,35,technician,married,secondary,-259,yes,cellular,2015/2/3,381,247,failure
1972,32,management,married,secondary,6217,yes,unknown,2015/2/4,486,-1,unknown
1973,42,technician,married,secondary,-1310,yes,unknown,2015/2/5,162,-1,unknown
1974,59,blue-collar,married,unknown,139,no,unknown,2015/2/6,153,-1,unknown
1975,44,technician,single,secondary,7138,no,cellular,2015/2/7,809,-1,unknown
1976,50,admin.,divorced,secondary,1111,yes,cellular,2015/2/8,50,-1,unknown
1977,27,blue-collar,single,secondary,113,no,cellular,2015/2/9,39,-1,unknown
1978,55,management,divorced,tertiary,-612,no,cellular,2015/2/10,131,-1,unknown
1979,54,blue-collar,married,unknown,310,yes,telephone,2015/2/11,526,258,other
1980,31,unemployed,single,secondary,-186,yes,unknown,2015/2/12,172,-1,unknown
1981,56,admin.,married,unknown,2038,no,cellular,2015/2/13,405,305,success
1982,51,self-employed,married,tertiary,833,no,cellular,2015/2/14,77,-1,unknown
1983,61,blue-collar,married,primary,625,yes,unknown,2015/2/15,158,-1,unknown
1984,34,technician,single,secondary,105,yes,cellular,2015/2/16,146,171,failure
1985,56,blue-collar,married,primary,551,no,unknown,2015/2/17,27,-1,unknown
1986,29,student,single,unknown,145,no,cellular,2015/2/18,105,-1,unknown
1987,34,management,single,tertiary,618,yes,unknown,2015/2/19,119,-1,unknown
1988,35,services,single,secondary,1063,yes,cellular,2015/2/20,327,-1,unknown
1989,56,admin.,divorced,secondary,985,no,cellular,2015/2/21,150,-1,unknown
1990,45,blue-collar,married,secondary,2926,yes,cellular,2015/2/22,482,120,failure
1991,31,admin.,single,secondary,-449,yes,unknown,2015/2/23,81,-1,unknown
1992,37,entrepreneur,divorced,tertiary,66,no,cellular,2015/2/24,1164,-1,unknown
1993,43,admin.,married,secondary,0,yes,cellular,2015/2/25,674,-1,unknown
1994,40,management,married,unknown,419,yes,cellular,2015/2/26,347,-1,unknown
1995,44,management,married,primary,4758,yes,cellular,2015/2/27,712,-1,unknown
1996,38,admin.,single,secondary,-23,no,cellular,2015/2/28,48,-1,unknown
1997,58,management,divorced,tertiary,1573,yes,cellular,2015/3/1,279,-1,unknown
1998,24,blue-collar,single,secondary,77,yes,unknown,2015/3/2,236,-1,unknown
1999,53,services,married,secondary,1378,yes,cellular,2015/3/3,91,-1,unknown
2000,36,blue-collar,married,secondary,-73,yes,cellular,2015/3/4,15,-1,unknown
2001,28,blue-collar,married,primary,60,yes,cellular,2015/3/5,161,337,failure
2002,45,blue-collar,married,primary,137,yes,unknown,2015/3/6,187,-1,unknown
2003,32,admin.,single,tertiary,1583,yes,cellular,2015/3/7,100,182,failure
2004,46,admin.,married,secondary,-121,yes,cellular,2015/3/8,214,-1,unknown
2005,28,blue-collar,single,secondary,1065,yes,cellular,2015/3/9,406,317,failure
2006,51,unemployed,married,secondary,-13,yes,cellular,2015/3/10,361,364,failure
2007,51,blue-collar,married,primary,1869,no,unknown,2015/3/11,30,-1,unknown
2008,30,technician,single,secondary,4787,yes,unknown,2015/3/12,99,-1,unknown
2009,39,technician,married,secondary,-183,yes,unknown,2015/3/13,202,-1,unknown
2010,28,blue-collar,married,primary,702,yes,unknown,2015/3/14,318,-1,unknown
2011,31,management,single,tertiary,1494,no,cellular,2015/3/15,275,-1,unknown
2012,31,blue-collar,married,primary,0,yes,unknown,2015/1/30,59,-1,unknown
2013,38,management,married,tertiary,46,no,cellular,2015/1/31,70,-1,unknown
2014,31,blue-collar,single,secondary,609,yes,cellular,2015/2/1,1126,335,failure
2015,74,retired,divorced,secondary,4079,no,cellular,2015/2/2,343,-1,unknown
2016,40,management,single,tertiary,0,yes,cellular,2015/2/3,228,182,failure
2017,43,technician,married,secondary,7876,yes,cellular,2015/2/4,209,-1,unknown
2018,34,technician,single,tertiary,925,yes,cellular,2015/2/5,709,-1,unknown
2019,54,management,divorced,tertiary,7010,no,cellular,2015/2/6,275,-1,unknown
2020,51,blue-collar,married,primary,42,yes,cellular,2015/2/7,51,342,failure
2021,33,blue-collar,married,secondary,285,no,unknown,2015/2/8,267,-1,unknown
2022,41,technician,married,tertiary,0,no,unknown,2015/2/9,95,-1,unknown
2023,33,management,single,tertiary,3170,no,cellular,2015/2/10,246,-1,unknown
